Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
"9","'032","Argentina","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,,,,"56.464841","607.046595","583.255176","735.669072","189.310572","593.043109","353.523803","324.447573","38.847344","211.448322","188.000000","-24.918226","171.422154","741.974639","46.604253","-64.718604","34.210728","134.575637","256.169804"
"9","'032","Argentina","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,,,,,,"0.384492","4.023652","3.669725","3.830629","3.106745","3.881888","2.686458","1.781050","0.275380","1.664343","1.231656","-5.569620","1.501999","4.122903","0.320344","-0.886218","0.335665","0.864454","1.149457"
"9","'032","Argentina","23081","FDI inflows to Food, Beverages and Tobacco","6110","Value US$","million USD",,,,,,,,,,,"475.533483","5.851360","-133.000000","268.381404","418.898335","487.000000","334.000000","461.000000","1486.000000","869.000000","690.000000","800.000000","1507.000000","932.000000","988.000000","2628.000000","70.000000","1829.874781","1159.485562","-279.773879","-246.319241","631.462226","2366.717450","1421.936785"
"9","'032","Argentina","23081","FDI inflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"662.047090","8.236634","-439.491740","760.003066","1094.581431","1145.765729","726.715279","884.475777","2350.976863","1406.075958","969.667642","958.708619","1629.808306","978.533098","1093.774564","2628.000000","79.285264","1845.958506","1396.922115","-387.174213","-356.504439","800.008116","2432.844514","1417.756390"
"9","'032","Argentina","23081","FDI inflows to Food, Beverages and Tobacco","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,"4.564440","0.270179","-6.188925","16.249603","9.801084","7.801987","4.816845","5.564944","12.241536","23.074881","6.347162","7.285311","8.946806","6.936588","8.609272","17.216981","17.721519","16.174272","7.762225","-2.661322","-4.881761","7.849435","15.627508","6.361603"
"9","'032","Argentina","23082","Total FDI inflows","6110","Value US$","million USD","1836.000000","2439.000000","4430.978000","2793.085000","3634.932000","5609.423000","6948.537000","9160.272000","7290.657000","23987.696000","10418.220990","2165.733240","2149.000000","1651.618206","4274.000000","6242.000000","6934.000000","8284.000000","12139.000000","3766.000000","10871.000000","10981.000000","16844.000000","13436.000000","11476.000000","15264.000000","395.000000","11313.491156","14937.541411","10512.592231","5045.704880","8044.683760","15144.561246","22351.863557"
"9","'032","Argentina","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","3400.209317","3718.851179","6179.634765","3999.448560","5061.020871","7576.157150","9388.879649","12433.056430","10067.130382","33742.550073","14504.452632","3048.582366","7101.261280","4677.056163","11167.962841","14685.564025","15086.957311","15893.703543","19204.917998","6093.535163","15277.183968","13159.474181","18216.649705","14106.835515","12704.612239","15264.000000","447.395418","11412.931338","17996.413775","14548.193852","7302.783900","10191.919696","15567.706545","22286.150634"
"9","'032","Argentina","23085","Total FDI outflows","6110","Value US$","million USD","34.902990","49.385690","1165.914300","705.070000","1012.844000","1497.149000","1600.749000","3652.818000","2325.477000","1730.283000","901.028000","160.877000","-627.134000","773.781000","675.986000","1311.060000","2438.720720","1504.232960","1390.934590","711.546400","964.760680","1488.000000","1054.849580","889.972860","1920.541430","875.233230","1786.530930","1155.630220","1725.981570","1522.728000","1177.177000","1536.770000","2076.451000","2403.158000"
"9","'032","Argentina","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","64.639146","75.300546","1626.034826","1009.597344","1410.211972","2022.068241","2162.935840","4957.897792","3211.079627","2433.921156","1254.428943","226.457615","-2072.332430","2191.194782","1766.351551","3084.533094","5306.154513","2886.025196","2200.575397","1151.309880","1355.793063","1783.198031","1140.811285","934.407618","2126.153203","875.233230","2023.508235","1165.787658","2079.423758","2107.276839","1703.759821","1946.954896","2134.467899","2396.092883"
"1","'051","Armenia","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,,"0.200000","3.400000",,,,,,"22.923600","6.700000","4.784000","2.835200","36.126300","7.171000","11.545495","26.163886","7.306112","6.092397","5.388954","2.471042","0.527802","6.940275","0.167330",
"1","'051","Armenia","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,"0.378100","6.592444",,,,,,"17.890757","6.053730","4.126128","2.336542","32.495885","6.359779","10.166212","26.163886","7.323664","6.007816","5.173045","2.335329","0.498918","6.322007","0.122097",
"1","'051","Armenia","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,,"0.286123","3.068592",,,,,,"2.057968","0.808456","0.892975","0.403168","6.036649","2.355556","3.987948","14.672468","2.189202","2.407539","2.019857","2.448577","0.908131","1.916400","0.016467",
"1","'051","Armenia","23081","FDI inflows to Food, Beverages and Tobacco","6110","Value US$","million USD",,,,,,,,,,,"-10.200000","2.800000","6.600000","13.860200","34.728400","26.401800","11.433000","21.148200","25.381800","29.435700","28.788300","38.530800","25.838300","29.369400","52.063885","17.083882","13.504599","-24.673701","1.495482","-0.170467","6.253874","4.691231","6.294728",
"1","'051","Armenia","23081","FDI inflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"-19.505502","5.293404","12.797098","25.944502","56.361460","35.608844","13.397916","19.549577","19.809263","26.596385","24.829476","31.753962","23.241750","26.046979","45.844071","17.083882","13.537043","-24.331156","1.435566","-0.161105","5.911630","4.273317","4.593108",
"1","'051","Armenia","23081","FDI inflows to Food, Beverages and Tobacco","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,"-9.788868","4.005722","5.956679","6.365964","14.767661","8.693081","2.617955","3.131446","2.278653","3.551862","5.373583","5.479110","4.317540","9.647366","17.983470","9.580485","4.046517","-9.750331","0.560528","-0.168917","10.760353","1.295378","0.619463",
"1","'051","Armenia","23082","Total FDI inflows","6110","Value US$","million USD","3.900000","19.620000","2.400000","0.800000","8.000000","25.320000","17.570000","51.940000","232.375000","122.034000","104.200000","69.900000","110.800000","217.723500","235.165200","303.710500","436.714900","675.349400","1113.895100","828.740000","535.737500","703.231000","598.449600","304.429200","289.509667","178.319596","333.733933","253.055008","266.798790","100.917456","58.119601","362.151612","1016.158289","442.637000"
"1","'051","Armenia","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","9.738913","47.391556","5.667964","1.845575","18.069882","56.016565","33.165109","98.719641","410.567815","228.265384","199.262087","132.146060","214.836124","407.550232","381.654610","409.622818","511.770291","624.298778","869.341053","748.801219","462.065544","579.545981","538.310031","269.990568","254.923384","178.319596","334.535707","249.541844","256.109468","95.374955","54.938997","329.889683","741.465644","282.949005"
"1","'051","Armenia","23085","Total FDI outflows","6110","Value US$","million USD",,,,,,,,,"11.546000",,,,"0.002000","0.609000","-0.124250","5.389050","22.627070","8.891710","30.506460","52.240420","27.459060","219.081530","23.425970","30.262870","28.804080","28.751920","70.519380","29.056820","7.012510","-132.995000","-27.278900","24.593740","49.744940","53.642090"
"1","'051","Armenia","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD",,,,,,,,,"20.399854",,,,"0.003878","1.139969","-0.201648","7.268362","26.515839","8.219573","23.808811","47.201402","23.683027","180.549237","21.071841","26.839375","25.362999","28.751920","70.688798","28.653424","6.731553","-125.690765","-25.786058","22.402830","36.297656","34.289894"
"22","'533","Aruba","23082","Total FDI inflows","6110","Value US$","million USD","130.503000","184.749000","-16.256980","-2.569830","-58.770950","1.117320","84.469270","195.921790","83.575420","467.541900","-127.932960","-266.927370","332.122910","159.776540","-105.652380","-207.042780","221.347760","-469.737590","19.553070","-10.701410","236.871510","489.497210","-316.424580","227.318440","208.324020","-26.871510","27.541900","87.862280","110.175650","-136.116580","137.183460","143.047540","260.990780","-177.942150"
"22","'533","Aruba","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","266.445441","357.154477","-30.279422","-4.545672","-97.784005","1.919319","140.602402","316.725580","132.560149","725.127530","-199.831272","-405.292660","488.074029","226.532580","-146.099087","-276.907045","285.714148","-577.957612","22.381809","-12.307770","275.495988","535.587410","-343.507991","252.461095","222.555108","-26.871510","27.820851","91.665469","111.081811","-129.353266","131.512825","144.337175","254.652824","-164.610635"
"22","'533","Aruba","23085","Total FDI outflows","6110","Value US$","million USD","486.891270","177.070330","9.944130","6.871510","1.508380","1.675980","0.335200","-1.675980","1.396650","-1.787710","2.625700","-3.631280","-6.201120","-3.240220","-8.181730","-8.863530","-12.822660","39.607650","2.581600","1.437360","5.804470","3.160890","2.813410","4.423460","-35.083800","10.335200","-0.391060","8.579360","4.624960","-1.400130","1.457480","3.936500","96.588660","91.445330"
"22","'533","Aruba","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","994.076452","342.310167","18.521430","12.154746","2.509666","2.878978","0.557954","-2.709376","2.215246","-2.772624","4.101343","-5.513601","-9.112908","-4.594012","-11.313927","-11.854429","-16.551400","48.732619","2.955080","1.653118","6.750952","3.458514","3.054215","4.912719","-37.480454","10.335200","-0.395021","8.950724","4.662999","-1.330561","1.397233","3.971989","94.243080","84.594200"
"10","'036","Australia","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,"151.899028","-12.930321","15.756074","-7.782555","155.175584","-127.532513","-87.351371","-9.204482","12.581993","-11.698734","11.924855","43.322953",,"146.740809",,,,"308.869064","-366.852658",,,"0.000008","134.434848","0.000007"
"10","'036","Australia","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"295.793097","-27.445098","30.913361","-12.391235","209.851158","-158.008115","-104.541716","-9.480205","12.317876","-12.177613","9.937596","31.536811",,"112.736941",,,,"286.707176","-337.619557",,,"0.000006","110.917933","0.000005"
"10","'036","Australia","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,"1.070393","-0.165235","0.110598","-0.122775","0.391742","0.450730","-0.331960","-0.022190","0.026824","-0.036681","0.032408","0.073514",,"0.258503",,,,"0.669769","-0.542931",,,"0.000000","0.212157","0.000000"
"10","'036","Australia","23082","Total FDI inflows","6110","Value US$","million USD","7904.391680","4055.275130","5479.381630","4054.917850","4762.566260","11678.761780","5629.724700","7762.472350","5528.856720","1847.156360","14190.963750","7825.430320","14246.207680","6338.891370","39611.693330","-28294.653560","26313.847450","41479.578600","46905.668610","31893.089170","36795.516250","58931.594090","59574.384370","56765.523630","58506.706570","29580.268800","48402.108220","46115.760750","67568.880140","38535.787450","14161.594130","23854.738200","63365.666340","29873.949550"
"10","'036","Australia","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","13714.872836","6948.267762","9872.146672","7810.387808","8340.827492","19640.914045","8855.661939","12730.209289","10661.472686","3381.957435","27634.074965","16609.773427","27951.007872","10092.661160","53568.734858","-35056.039884","31492.290606","42722.113286","45921.040967","33198.607687","30663.599992","42899.073398","43274.045637","43611.395520","48441.164704","29580.268800","47192.574580","42806.875311","62184.571507","37328.246489","13442.977217","19365.785114","52281.003217","24150.519286"
"10","'036","Australia","23083","FDI outflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,,,"9.779632",,,,,,,,,,,,,,,,,,,"0.000008","0.000007","0.000007"
"10","'036","Australia","23083","FDI outflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,"19.187603",,,,,,,,,,,,,,,,,,,"0.000006","0.000006","0.000005"
"10","'036","Australia","23083","FDI outflows to Agriculture, Forestry and Fishing","61420","Share of Total FDI outflows US$, 2015 prices","%",,,,,,,,,,,,,"0.124499",,,,,,,,,,,,,,,,,,,"0.000000","0.000000","0.000000"
"10","'036","Australia","23085","Total FDI outflows","6110","Value US$","million USD","194.370290","417.523520","4591.488270","1409.667070","2187.534270","2532.931070","6174.385300","5804.598550","2547.382570","-14.839190","558.315880","11974.511736","7855.217961","16180.581214","10254.090803","-36745.400834","23937.287717","17790.589656","33352.346089","16408.644585","19803.515025","1716.414087","7890.859846","1441.342427","18184.358549","-9338.211541","2303.729529","7799.901898","7823.450477","8718.761883","5607.380160","3100.905633","118050.391770","9822.673667"
"10","'036","Australia","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","337.250976","715.380614","8272.438152","2715.232935","3831.095460","4259.790752","9712.423220","9519.358144","4912.199948","-27.169064","1087.208957","25416.356506","15411.909190","25762.410811","13867.083815","-45526.206372","28648.034938","18323.512735","32652.225125","17080.319543","16503.289669","1249.458377","5731.816328","1107.343871","15055.906564","-9338.211541","2246.160996","7240.245472","7200.029283","8445.554488","5322.838873","2517.381312","97399.637191","7940.786987"
"11","'040","Austria","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,,,,"2.257250","3.725019","-19.897528",,"4.106001","2.929652","1.389192","1.324424",,,,"-1.328498","-1.110000","-1.110000","-1.130000","-1.180000","-1.120000","176.638177","-1.180000",,
"11","'040","Austria","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,,"2.788087","4.110616","-21.380687",,"3.848939","2.516725","1.235030","1.224341",,,,"-1.136095","-1.110000","-1.092728","-1.078404","-1.057785","-1.042378","156.860023","-0.991449",,
"11","'040","Austria","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,,,,"0.031596","0.095755","-0.175532",,"0.016112","0.040543","0.014988","0.051414",,,,"-0.028986","-0.074604","0.013045","-0.007557","-0.021893","-0.022831","-1.768009","-0.006904",,
"11","'040","Austria","23081","FDI inflows to Food, Beverages and Tobacco","6110","Value US$","million USD",,,,,,,,,,,"-244.149622","34.004170","-283.280787","69.974741","37.250191","149.231458","937.098957","190.244690","-749.990845","50.010905","-59.599097","241.883354","200.438395","34.530845","132.849760","-53.256407","360.850988","-80.206957","-16.533376","47.017943","627.065948","410.410955","-548.638198","-233.553912"
"11","'040","Austria","23081","FDI inflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"-385.910045","54.281092","-425.094198","86.430684","41.106159","160.355153","979.673614","178.334156","-644.281474","44.461095","-55.095325","209.199855","183.782993","30.149431","113.609457","-53.256407","355.236138","-76.544662","-14.820983","43.759331","556.853456","344.831892","-492.366724","-189.440943"
"11","'040","Austria","23081","FDI inflows to Food, Beverages and Tobacco","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,"-2.761855","0.574452","-79.419527","0.979463","0.957549","1.316491","19.709763","0.746509","-10.379080","0.539568","-2.313625","2.278680","5.024155","0.603528","2.898551","-3.579418","-4.240926","-0.536375","-0.306748","0.958466","-6.276438","2.401218","-5.883017","-5.230024"
"11","'040","Austria","23082","Total FDI inflows","6110","Value US$","million USD","653.000000","360.000000","1485.517750","1125.106120","2075.823590","1825.090250","4323.513090","2668.974820","4571.855710","2974.499990","8840.058955","5919.410108","356.689088","7144.195358","3890.161604","11335.546933","4754.491364","25484.576493","7225.986011","9268.687756","2576.005404","10615.064885","3989.494972","5721.495451","4583.316727","1487.850882","-8508.777756","14953.513855","5389.880629","4905.538714","-9990.793895","17091.783029","9325.796315","4465.637299"
"11","'040","Austria","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","943.531275","515.403379","1934.418118","1509.190557","2666.771417","2032.647259","5007.052943","3518.666318","6086.787445","4121.268731","13972.856160","9449.195292","535.251484","8824.293977","4292.853213","12180.497214","4970.499324","23889.079017","6207.500995","8240.123009","2381.342399","9180.747677","3657.988419","4995.528826","3919.526280","1487.850882","-8376.380963","14270.728052","4831.640427","4565.556827","-8872.126016","14360.708002","8369.289274","3622.180992"
"11","'040","Austria","23083","FDI outflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,"0.921319","0.894847",,,"-1.241673","-6.217977",,,"-36.620647",,,,"-25.710000","5.310000","-25.241454","-2.220000","110.580000","14.660000","-61.370000","7.840000","15.954416","50.850000",,
"11","'040","Austria","23083","FDI outflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"1.456264","1.428450",,,"-1.370205","-6.681465",,,"-31.459056",,,,"-23.573631","4.636246","-21.585797","-2.220000","108.859372","13.990616","-55.013792","7.296643","14.168002","42.724741",,
"11","'040","Austria","23083","FDI outflows to Agriculture, Forestry and Fishing","61420","Share of Total FDI outflows US$, 2015 prices","%",,,,,,,,,,,"0.016051","0.028523",,,"-0.014959","-0.052787",,,"-0.127564",,,,"-0.196118","0.034099","3.473492","-0.031585","-5.438224","0.143015","-1.093569","0.062793","0.219040","0.201440",,
"11","'040","Austria","23084","FDI outflows to Food, Beverages and Tobacco","6110","Value US$","million USD",,,,,,,,,,,"3.685277","29.529937","70.584914","-27.086997","160.175821","88.295279","176.882133","298.369370","602.043432","286.173513","42.381580","51.434966","12.848615","-201.872634","-623.065375","109.841340","68.628102","92.633386","-118.095544","-14.553173","6.853180","76.878133","284.323058","460.620215"
"11","'040","Austria","23084","FDI outflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"5.825057","47.138843","105.920481","-33.457039","176.756484","94.876799","184.918313","279.689540","517.186886","254.416268","39.178898","44.485027","11.780961","-176.258213","-532.828355","109.841340","67.560247","88.403694","-105.864164","-13.544555","6.085830","64.593870","255.161258","373.619637"
"11","'040","Austria","23084","FDI outflows to Food, Beverages and Tobacco","61420","Share of Total FDI outflows US$, 2015 prices","%",,,,,,,,,,,"0.064205","0.941244","1.215559","-0.379567","1.929693","0.749578","1.477213","0.832506","2.097153","2.601996","0.442172","0.234727","0.098010","-1.296375","85.740402","1.562747","-3.375068","0.903681","-2.104377","-0.116561","0.094088","0.304550","3.779395","4.801082"
"11","'040","Austria","23085","Total FDI outflows","6110","Value US$","million USD","1701.000000","1293.000000","1760.037230","1178.548220","1241.015850","1083.553080","1889.079770","1998.372650","2768.044220","3300.911860","5739.819421","3137.332104","5806.785563","7136.294995","8300.584182","11779.336417","11974.042233","35839.909777","28707.657377","10998.231559","9584.859181","21912.685670","13109.441933","15572.083140","-726.688188","7028.736270","-2033.384251","10250.674981","5611.900252","12485.502801","7283.787890","25243.230585","7522.977515","9594.091951"
"11","'040","Austria","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","2457.805052","1851.157135","2291.893117","1580.876517","1594.309657","1206.779335","2187.739976","2634.572077","3685.264338","4573.523240","9072.526729","5008.144935","8713.724923","8814.535688","9159.822419","12657.366712","12518.051728","33596.102210","24661.383439","9777.735891","8860.552670","18951.823682","12020.114603","13596.233865","-621.443732","7028.736270","-2001.744742","9782.623430","5030.665055","11620.186054","6468.223117","21209.645760","6751.377887","7781.988364"
"52","'031","Azerbaijan","23082","Total FDI inflows","6110","Value US$","million USD",,,,"0.010000","22.000000","155.000000","591.000000","1051.000000","1022.970000","510.320000","664.100000","899.800000","2011.900000","3017.800000","4192.300000","4030.400000","3790.700000","4442.400000","3844.800000","3037.100000","3614.900000","4293.800000","5382.300000","5976.200000","8049.200000","4047.700000","4500.000000","2867.000000","1403.000000","1503.900000","507.000000","-1707.700000","-4474.470000","252.836000"
"52","'031","Azerbaijan","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD",,,,"0.028289","60.934317","420.492645","1574.469727","2374.991982","2265.268912","1177.919804","1479.631825","2035.374096","4605.568450","6581.113210","8441.702587","6723.708532","5367.622019","4993.937216","3238.662931","3083.924904","3226.629886","3076.630512","3729.322890","4116.686069","5615.455717","4047.700000","6109.637085","3609.730350","1554.860092","1670.440224","608.494544","-1685.648970","-3216.933563","200.209790"
"52","'031","Azerbaijan","23085","Total FDI outflows","6110","Value US$","million USD",,,,,,,"3.899260","0.004000","0.020000",,"0.800000",,"325.600000","933.300000","1204.800000","1220.800000","705.500000","520.600000","555.800000","326.091000","232.000000","533.000000","1192.000000","1490.000000","3230.000000","3259.769000","2574.000000","2564.000000","1761.000000","2431.700000","825.300000","76.982660","172.220000","1875.225000"
"52","'031","Azerbaijan","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD",,,,,,,"10.387930","0.009039","0.044288",,"1.782421",,"745.351701","2035.308158","2426.010371","2036.597701","998.986291","585.234043","468.177501","331.118553","207.081284","381.909745","825.920682","1026.381688","2253.381947","3259.769000","3494.712413","3228.234606","1951.609852","2700.983770","990.513900","75.988605","123.818083","1484.908812"
"12","'044","Bahamas","23082","Total FDI inflows","6110","Value US$","million USD","-17.300000","-1.300000","0.300000","27.100000","23.400000","106.800000","87.800000","210.000000","847.008590","781.900000","609.192000","587.006000","353.707000","713.259000","803.747000","1054.312970","1492.101520","1622.819860","1512.311270","645.702510","1097.187660","1408.799440","1033.507250","1590.442730","3550.967340","712.563900","1259.530920","901.448200","947.430000","610.957200","896.783900","1051.539000","1254.832000","1459.000000"
"12","'044","Bahamas","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","-29.727076","-2.177993","0.483684","44.072439","37.245127","168.599488","127.262805","298.905860","1169.930712","1029.049425","794.426641","762.800059","442.118666","881.371099","981.461918","1225.461748","1720.067799","1817.214624","1668.625132","719.898127","1228.079739","1590.540003","1129.913741","1713.311296","3705.512595","712.563900","1227.099032","859.875421","892.155944","547.622269","855.909964","993.491894","1211.901653","1325.019826"
"12","'044","Bahamas","23085","Total FDI outflows","6110","Value US$","million USD","0.115320","1.182460","-0.399560","-0.124540","0.034870","-0.112440","0.325470","0.500000","53.900000","271.600000","140.132000","94.373000","39.855000","71.534000","169.275000","142.805000","332.712990","459.230210","409.593690","216.895440","150.448820","524.028080","158.403980","277.141780","2679.068360","169.906040","358.587410","151.066080","117.328100","148.390900","156.738000","66.302160","226.226600","418.962300"
"12","'044","Bahamas","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","0.198158","1.981069","-0.644203","-0.202538","0.055502","-0.177503","0.471757","0.711681","74.449381","357.449577","182.741392","122.635424","49.817050","88.394258","206.703062","165.986827","383.545552","514.240597","451.929665","241.818204","168.397034","591.629724","173.180047","298.552179","2795.666814","169.906040","349.354078","144.099250","110.483056","133.007945","149.594140","62.642145","218.486929","380.488934"
"13","'048","Bahrain","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,,,,,,,,,,,,"-0.132979",,,,,,,,,,,,
"13","'048","Bahrain","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,,,,,,,,,,"-0.122702",,,,,,,,,,,,
"13","'048","Bahrain","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,,,,,,,,,,,,"-0.136463",,,,,,,,,,,,
"13","'048","Bahrain","23082","Total FDI inflows","6110","Value US$","million USD","-182.900000","619.500000","868.620000","-275.000000","208.100000","430.590000","2048.200000","868.617020","-275.000000","453.723400","363.563830","80.319150","217.021280","516.700270","865.308240","1048.670210","2914.893620","912.234040","2638.297870","257.180850","155.851060","97.446809","1544.680851","1522.659574","348.404255","65.265957","242.978723","1426.143617","1699.601064","1502.659574","1021.436170","1779.175532","1951.143617","6839.627660"
"13","'048","Bahrain","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","-360.822599","1206.910536","1745.387235","-569.833275","391.556089","780.000301","3683.664984","1542.268755","-535.382164","863.760567","619.701120","141.671084","370.155394","811.484042","1224.402099","1304.662139","3331.838207","961.601845","2497.189954","279.781483","157.808288","89.915707","1383.600944","1358.643945","316.157856","65.265957","242.378367","1348.217136","1539.981707","1360.056881","984.205162","1550.459298","1578.161211","5824.055079"
"13","'048","Bahrain","23085","Total FDI outflows","6110","Value US$","million USD","25.000000","50.000000","53.000000","38.600000","198.670000","-16.100000","304.800000","52.925530","38.563830","163.297870","9.574470","215.957450","190.159570","741.354600","1035.638300","1135.372340","980.053190","1669.148940","1620.478720","-1791.489360","334.042550","-920.212770","515.957450","531.914890","-393.617020","3190.957450","-880.053190","228.989360","111.170210","-197.074470","11689.915702","5637.362761","1947.872340","1113.031910"
"13","'048","Bahrain","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","49.319655","97.410051","106.497114","79.983871","373.812821","-29.164646","548.179419","93.971669","75.077770","310.872793","16.319857","380.916954","324.339579","1164.306393","1465.417351","1412.529213","1120.239394","1759.479069","1533.808303","-1948.922519","338.237565","-849.094831","462.153211","474.618856","-357.185974","3190.957450","-877.878738","216.477061","100.729573","-178.372063","11263.822170","4912.669577","1575.515275","947.764918"
"16","'050","Bangladesh","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,"15.180000","1.060000","1.590000","4.070000","1.730000","2.320000","1.260000","7.330000","14.430000","11.790000","13.630000","5.590000","60.850000","31.040000","31.580000","24.720000","43.150000","35.170000","18.950000","27.780000","30.990000","34.230000","38.720000",
"16","'050","Bangladesh","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"27.328709","2.010587","3.031491","7.457339","3.112137","4.293285","2.047676","11.178783","20.320991","15.651205","17.036531","6.896797","76.625229","34.795476","33.303581","24.720000","40.796499","32.375434","17.110661","24.486523","26.437856","28.117946","32.659722",
"16","'050","Bangladesh","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,"2.623393","0.299038","0.473962","1.162060","0.375752","0.274472","0.158995","1.100006","1.328350","1.683901","1.492358","0.491913","4.707712","1.941177","2.035738","1.105847","1.850010","1.634567","0.524444","0.966621","1.208856","1.182155","1.112660",
"16","'050","Bangladesh","23081","FDI inflows to Food, Beverages and Tobacco","6110","Value US$","million USD",,,,,,,,,,,"24.370000","10.640000","8.840000","20.470000","9.360000",,"8.980000","9.840000","4.920000","24.540000","12.770000","22.970000","74.550000","40.130000","59.820000","125.150000","86.510000","107.270000","729.690000","248.510000","332.540000","120.940000","153.660000",
"16","'050","Bangladesh","23081","FDI inflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"43.873560","20.181740","16.854326","37.506568","16.837921",,"14.593757","15.006716","6.928571","32.576809","15.961592","28.339790","93.876924","44.985260","63.084871","125.150000","81.791545","98.746456","658.864283","219.047729","283.692957","99.345146","129.609839",
"16","'050","Bangladesh","23081","FDI inflows to Food, Beverages and Tobacco","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,"4.211600","3.001664","2.635109","5.844564","2.032971",,"1.133152","1.476679","0.452909","3.504913","1.398196","2.021331","5.767624","2.509646","3.856170","5.598576","3.709023","4.985499","20.194280","8.647044","12.971704","4.176740","4.415581",
"16","'050","Bangladesh","23082","Total FDI inflows","6110","Value US$","million USD","3.238780","1.390440","3.721850","14.049900","11.147800","92.300000","231.610000","575.290000","576.460000","309.120000","578.640000","354.470000","335.470000","350.240000","460.410000","845.260000","792.480000","666.360000","1086.310000","700.160000","913.320000","1136.380000","1292.560000","1599.030000","1551.280000","2235.390000","2332.420000","2151.640000","3613.350000","2873.930000","2563.580000","2895.560000","3479.950000","3004.400000"
